externalId,section,description,shortDescription,nibrsUCRCodes,source,validFromTime,validToTime,severity,code,summaryCode,cjisCode,hierarchyNumber,UCR,offenseCategories,chargeType,stateOffenseCode,NCICOffenseCodes
CHG00000799,18-9-302,WIRETAPPING-EAVESDROPPING DEVICE 2ND OFFENSE,WIRETAPPING-EAVESDROPPING DEVICE 2ND OFFENSE,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Society,,5704,,5704,MCU,BOTH,,
CHG00000800,18-9-204,ANIMAL FIGHTING 2ND OFFENSE,ANIMAL FIGHTING 2ND OFFENSE,720,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Society,,7201,,7201,ANIMAL_CONT,BOTH,,
CHG00000801,18-9-303,WIRETAPPING PROHIBITED,WIRETAPPING PROHIBITED,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Society,,5799,,5799,MCU,BOTH,,
CHG00000802,18-9-304,EAVESDROPPING PROHIBITED,EAVESDROPPING PROHIBITED,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,5704,,5704,GENERAL,BOTH,,
CHG00000803,18-9-306,ABUSE OF TELEPHONE OR TELEGRAPH SERVICE,ABUSE OF TELEPHONE OR TELEGRAPH SERVICE,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,GENERAL,BOTH,,
CHG00000804,18-9-306.5,OBSTRUCTION OF TELEPHONE OR TELEGRAPH SERVICE,OBSTRUCTION OF TELEPHONE OR TELEGRAPH SERVICE,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,GENERAL,BOTH,,
CHG00000805,18-9-309,TELECOMMUNICATIONS CRIME,TELECOMMUNICATIONS CRIME,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,GENERAL,BOTH,,
CHG00000806,18-9-309(2),TELECOMMUNICATIONS CRIME ACCESS-USE-MANIPULATE,TELECOMMUNICATIONS CRIME ACCESS-USE-MANIPULATE,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,GENERAL,BOTH,,
CHG00000807,2-6-10(A),FTA-CONTEMPT OF COURT - FAILURE TO APPEAR - MIS,FTA-CONTEMPT OF COURT - FAILURE TO APPEAR - MIS,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,5015,,5015,,BOTH,,
CHG00000808,2-6-10(B),CONTEMPT OF COURT - OTHER NON-FTA,CONTEMPT OF COURT - OTHER NON-FTA,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,5005,,5005,GENERAL,BOTH,,
CHG00000809,4-10-3,SELLING OR SOLICITING WITHOUT LICENSE,SELLING OR SOLICITING WITHOUT LICENSE,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,GENERAL,BOTH,,
CHG00000810,4-11-4,USES PROHIBITED WITHOUT PERMIT,USES PROHIBITED WITHOUT PERMIT,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,GENERAL,BOTH,,
CHG00000811,4-16-3,ALARM PERMIT REQUIRED,ALARM PERMIT REQUIRED,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,GENERAL,BOTH,,
CHG00000812,4-17-10,HOLDING PERIOD FOR SECONDHAND GOODS,HOLDING PERIOD FOR SECONDHAND GOODS,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,GENERAL,BOTH,,
CHG00000813,4-17-3,SECONDHAND LICENSE REQUIRED,SECONDHAND LICENSE REQUIRED,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,GENERAL,BOTH,,
CHG00000814,4-17-7,RECORD OF GOODS PURCHASED OR CONSIGNED,RECORD OF GOODS PURCHASED OR CONSIGNED,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,GENERAL,BOTH,,
CHG00000815,4-7-2,DOG LICENSE REQUIRED,DOG LICENSE REQUIRED,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,ANIMAL_CONT,BOTH,,
CHG00000816,4-7-6,DOG TAGS REQUIRED,DOG TAGS REQUIRED,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,ANIMAL_CONT,BOTH,,
CHG00000817,42-4-1301(1)(A),DUI-ALCOHOL,DUI-ALCOHOL,90D,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,5404,,5404,,BOTH,,
CHG00000818,42-4-1301(1)(A),DUI-DRUGS,DUI-DRUGS,90D,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,5403,,5403,,BOTH,,
CHG00000819,42-4-1301(1)(B),DWAI-ALCOHOL,DWAI-ALCOHOL,90D,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,5404,,5404,,BOTH,,
CHG00000820,42-4-1301(1)(B),DWAI-DRUGS,DWAI-DRUGS,90D,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,5403,,5403,,BOTH,,
CHG00000821,42-4-1301(2)(A),DUI PER SE-ALCOHOL,DUI PER SE-ALCOHOL,90D,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,5404,,5404,,BOTH,,
CHG00000822,42-4-1301(2)(A),DUI PER SE-DRUGS,DUI PER SE-DRUGS,90D,,2001-01-01T07:00:00Z,2019-01-01T07:00:00Z,MISDEMEANOR,Society,,5403,,5403,,BOTH,,
CHG00000823,42-4-1301(2)(D)(I),DUI .02-.05 UNDER 21,DUI .02-.05 UNDER 21,90D,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,5404,,5404,,BOTH,,
CHG00000824,42-4-1301(2)(D)(II),DUI .02-.05 UNDER 21 2ND OFFENSE,DUI .02-.05 UNDER 21 2ND OFFENSE,90D,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,5404,,5404,,BOTH,,
CHG00000825,42-4-1305(2)(A)(II),OPEN ALCOHOLIC BEVERAGE CONTAINER PROHIBITED,OPEN ALCOHOLIC BEVERAGE CONTAINER PROHIBITED,90G,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,4199,,4199,,BOTH,,
CHG00000826,42-4-1305.5(2)(A)(II),OPEN MARIJUANA CONTAINER PROHIBITED,OPEN MARIJUANA CONTAINER PROHIBITED,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,,BOTH,,
CHG00000827,42-4-1307(5),DUI/DWAI 2ND OFFENSE-ALCOHOL,DUI/DWAI 2ND OFFENSE-ALCOHOL,90D,,2001-01-01T07:00:00Z,2020-10-14T07:00:00Z,MISDEMEANOR,Society,,5404,,5404,,BOTH,,
CHG00000828,42-4-1307(6),DUI/DWAI 3RD AND SUBSEQUENT OFFENSES-ALCOHOL,DUI/DWAI 3RD AND SUBSEQUENT OFFENSES-ALCOHOL,90D,,2001-01-01T07:00:00Z,2020-10-14T07:00:00Z,MISDEMEANOR,Society,,5404,,5404,TRAFFIC,BOTH,,
CHG00000829,42-4-1401,RECKLESS DRIVING,RECKLESS DRIVING,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5405,,5405,TRAFFIC,BOTH,,
CHG00000830,42-4-1601(2)(A),HIT AND RUN-INJURY,HIT AND RUN-INJURY,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5401,,5401,TRAFFIC,BOTH,,
CHG00000831,42-4-1601(2)(B),HIT AND RUN-SERIOUS BODILY INJURY,HIT AND RUN-SERIOUS BODILY INJURY,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,ZZ,,5401,,5401,TRAFFIC,BOTH,,
CHG00000832,42-4-1601(2)(C),HIT AND RUN-DEATH,HIT AND RUN-DEATH,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,ZZ,,5401,,5401,TRAFFIC,BOTH,,
CHG00000833,42-4-1602,LEAVING SCENE/ACCIDENT-DAMAGE ONLY,LEAVING SCENE/ACCIDENT-DAMAGE ONLY,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,5401,,5401,TRAFFIC,BOTH,,
CHG00000834,42-4-1603,DUTY TO GIVE NOTICE INFORMATION OR AID,DUTY TO GIVE NOTICE INFORMATION OR AID,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5405,,5405,TRAFFIC,BOTH,,
CHG00000835,42-4-1604,DUTY UPON STRIKING UNATTENDED VEHICLE OR PROPERTY,DUTY UPON STRIKING UNATTENDED VEHICLE OR PROPERTY,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5405,,5405,TRAFFIC,BOTH,,
CHG00000836,42-4-1605,DUTY TO REPORT STRIKING HIGHWAY FIXTURES,DUTY TO REPORT STRIKING HIGHWAY FIXTURES,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5405,,5405,TRAFFIC,BOTH,,
CHG00000837,42-4-1606,DUTY TO REPORT ACCIDENT,DUTY TO REPORT ACCIDENT,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5405,,5405,TRAFFIC,BOTH,,
CHG00000838,42-4-1607,DUTY TO REPORT ACCIDENT-OCCUPANT,DUTY TO REPORT ACCIDENT-OCCUPANT,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5405,,5405,TRAFFIC,BOTH,,
CHG00000839,42-4-1703,PARTIES TO A CRIME,PARTIES TO A CRIME,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5405,,5405,,BOTH,,
CHG00000840,42-4-1704,OFFENSE BY PERSON CONTROLLING VEHICLE,OFFENSE BY PERSON CONTROLLING VEHICLE,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5405,,5405,TRAFFIC,BOTH,,
CHG00000841,42-4-1716,FAILURE TO APPEAR-TRAFFIC OFFENSE,FAILURE TO APPEAR-TRAFFIC OFFENSE,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,5015,,5015,,BOTH,,
CHG00000842,42-5-103(2)(A),TAMPER WITH MOTOR VEH/DAMAGE LESS THAN $1000,TAMPER WITH MOTOR VEH/DAMAGE LESS THAN $1000,290,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Property,,2902,,2902,GENERAL,BOTH,,
CHG00000843,42-5-103(2)(B),TAMPER WITH MOTOR VEH/DAMAGE $1000-$20000,TAMPER WITH MOTOR VEH/DAMAGE $1000-$20000,290,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Property,,2902,,2902,GENERAL,BOTH,,
CHG00000844,42-5-103(2)(C),TAMPER W/ MOTOR VEH/DAMAGE $20000 OR BODILY INJURY,TAMPER W/ MOTOR VEH/DAMAGE $20000 OR BODILY INJURY,290,S,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Property,,2902,,2902,GENERAL,BOTH,,
CHG00000845,42-5-104(2)(A),THEFT OF AUTO PARTS LESS THAN $1000,THEFT OF AUTO PARTS LESS THAN $1000,23G,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Property,,2304,,2304,GENERAL,BOTH,,
CHG00000846,42-5-104(2)(B),THEFT OF AUTO PARTS $1000 TO $20000,THEFT OF AUTO PARTS $1000 TO $20000,23G,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Property,,2304,,2304,GENERAL,BOTH,,
CHG00000847,42-5-104(2)(C),THEFT OF AUTO PARTS $20000 OR MORE,THEFT OF AUTO PARTS $20000 OR MORE,23G,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Property,,2304,,2304,GENERAL,BOTH,,
CHG00000848,42-5-104(3),THEFT OF AUTO PARTS REPEAT OFFENSE,THEFT OF AUTO PARTS REPEAT OFFENSE,23G,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Property,,2304,,2304,GENERAL,BOTH,,
CHG00000849,42-7-422,DRIVING UNDER FRA SUSPENSION,DRIVING UNDER FRA SUSPENSION,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5405,,5405,,BOTH,,
CHG00000850,5-10-2,CONSUMPTION OF MARIJUANA IN PUBLIC PROHIBITED,CONSUMPTION OF MARIJUANA IN PUBLIC PROHIBITED,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,,BOTH,,
CHG00000851,5-10-3,SELL/GIVE/PROCURE MARIJUANA FOR MINORS,SELL/GIVE/PROCURE MARIJUANA FOR MINORS,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,REGULATORY_ENF,BOTH,,
CHG00000852,5-10-4,POSSESS/CONSUME/SELL MARIJUANA BY MINOR,POSSESS/CONSUME/SELL MARIJUANA BY MINOR,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,REGULATORY_ENF,BOTH,,
CHG00000853,5-10-6,MARIJUANA ODOR EMISSIONS,MARIJUANA ODOR EMISSIONS,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,REGULATORY_ENF,BOTH,,
CHG00000854,5-2-10,CONSPIRACY,CONSPIRACY,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,,BOTH,,
CHG00000855,5-2-9,CRIMINAL ATTEMPT,CRIMINAL ATTEMPT,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,,BOTH,,
CHG00000856,5-3-7,AGGRESSIVE BEGGING PROHIBITED,AGGRESSIVE BEGGING PROHIBITED,90C,M,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,5399,,5399,,BOTH,,
CHG00000857,5-6-10,CAMPING/LODGING ON PUBLIC PROPERTY W/O CONSENT,CAMPING/LODGING ON PUBLIC PROPERTY W/O CONSENT,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,,BOTH,,
CHG00000858,6-1-5,ANIMAL FIGHTING PROHIBITED,ANIMAL FIGHTING PROHIBITED,720,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7201,,7201,ANIMAL_CONT,BOTH,,
CHG00000859,6-1-6,SUBJECTING ANIMALS TO UNNECESSARY SUFFERING,SUBJECTING ANIMALS TO UNNECESSARY SUFFERING,720,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7201,,7201,ANIMAL_CONT,BOTH,,
CHG00000860,6-1-7,IMPROPER CARE OF ANIMALS PROHIBITED,IMPROPER CARE OF ANIMALS PROHIBITED,720,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7201,,7201,ANIMAL_CONT,BOTH,,
CHG00000861,6-1-8,ABANDONING ANIMALS PROHIBITED,ABANDONING ANIMALS PROHIBITED,720,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7201,,7201,ANIMAL_CONT,BOTH,,
CHG00000862,6-1-9,USE OF CERTAIN TRAPS PROHIBITED,USE OF CERTAIN TRAPS PROHIBITED,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,ANIMAL_CONT,BOTH,,
CHG00000863,6-13-2(1ST OFFENSE),VOICE/SIGHT CONTROL TAG REQUIRED,VOICE/SIGHT CONTROL TAG REQUIRED,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,ANIMAL_CONT,BOTH,,
CHG00000864,6-13-2(2ND OFFENSE),VOICE/SIGHT CONTROL TAG REQUIRED 2ND OFFENSE,VOICE/SIGHT CONTROL TAG REQUIRED 2ND OFFENSE,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,ANIMAL_CONT,BOTH,,
CHG00000865,6-13-2(3RD+ OFFENSE),VOICE/SIGHT CONTROL TAG REQUIRED 3RD+ OFFENSE,VOICE/SIGHT CONTROL TAG REQUIRED 3RD+ OFFENSE,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,ANIMAL_CONT,BOTH,,
CHG00000866,7-4-25,IMPROPER TURN PROHIBITED,IMPROPER TURN PROHIBITED,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5405,,5405,,BOTH,,
CHG00000867,8-3-10,HITTING GOLF BALLS,HITTING GOLF BALLS,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,,BOTH,,
CHG00000868,8-3-11,SLEDDING IN PARKS,SLEDDING IN PARKS,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,,BOTH,,
CHG00000869,18-5-902(1)(A),IDENTITY THEFT-USES PERSONAL IDENTIFYING INFO,IDENTITY THEFT-USES PERSONAL IDENTIFYING INFO,26F,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Property,,2610,,2610,GENERAL,BOTH,,
CHG00000870,18-5-902(1)(B),IDENTITY THEFT-POSSESSES PERSONAL IDENTIFYING INFO - FEL,IDENTITY THEFT-POSSESSES PERSONAL IDENTIFYING INFO - FEL,26F,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Property,,2610,,2610,GENERAL,BOTH,,
CHG00000871,18-5-902(1)(E),IDENTITY THEFT-POSSESS-OBTAIN GOVERNMENT DOC,IDENTITY THEFT-POSSESS-OBTAIN GOVERNMENT DOC,26F,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Property,,2610,,2610,GENERAL,BOTH,,
CHG00000872,18-5.5-102(1B)(3A)(I),COMPUTER CRIME-SCHEME/DEFRAUD < $50,COMPUTER CRIME-SCHEME/DEFRAUD < $50,26G,S,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Property,,2609,,2609,GENERAL,BOTH,,
CHG00000873,18-5.5-102(1B)(3A)(II),COMPUTER CRIME-SCHEME/DEFRAUD $50 - <$300,COMPUTER CRIME-SCHEME/DEFRAUD $50 - <$300,26G,S,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Property,,2609,,2609,GENERAL,BOTH,,
CHG00000874,18-5.5-102(1B)(3A)(IV),COMPUTER CRIME-SCHEME/DEFRAUD $750 - <$2000,COMPUTER CRIME-SCHEME/DEFRAUD $750 - <$2000,26G,S,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Property,,2609,,2609,MCU,BOTH,,
CHG00000875,18-5.5-102(1B)(3A)(V),COMPUTER CRIME-SCHEME/DEFRAUD $2000 - <$5000,COMPUTER CRIME-SCHEME/DEFRAUD $2000 - <$5000,26G,S,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Property,,2609,,2609,MCU,BOTH,,
CHG00000876,18-5.5-102(1B)(3A)(VI),COMPUTER CRIME-SCHEME/DEFRAUD $5000 - <$20K,COMPUTER CRIME-SCHEME/DEFRAUD $5000 - <$20K,26G,S,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Property,,2609,,2609,MCU,BOTH,,
CHG00000877,18-5.5-102(1B)(3A)(IX),COMPUTER CRIME-SCHEME/DEFRAUD $1 MILLION +,COMPUTER CRIME-SCHEME/DEFRAUD $1 MILLION +,26G,S,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Property,,2609,,2609,MCU,BOTH,,
CHG00000878,18-5.5-102(1C)(3A)(I),COMPUTER CRIME-OBTAIN PROPERTY/INFO LESS THAN $50,COMPUTER CRIME-OBTAIN PROPERTY/INFO LESS THAN $50,26G,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Property,,2609,,2609,GENERAL,BOTH,,
CHG00000879,18-5.5-102(1C)(3A)(II),COMPUTER CRIME-OBTAIN PROPERTY/INFO $50-$300,COMPUTER CRIME-OBTAIN PROPERTY/INFO $50-$300,26G,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Property,,2609,,2609,GENERAL,BOTH,,
CHG00000880,18-5.5-102(1C)(3A)(V),COMPUTER CRIME-OBTAIN PROPERTY/INFO $2000-$5000,COMPUTER CRIME-OBTAIN PROPERTY/INFO $2000-$5000,26G,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Property,,2609,,2609,MCU,BOTH,,
CHG00000881,18-5.5-102(1C)(3A)(VI),COMPUTER CRIME-OBTAIN PROPERTY/INFO $5000-$20K,COMPUTER CRIME-OBTAIN PROPERTY/INFO $5000-$20K,26G,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Property,,2609,,2609,MCU,BOTH,,
CHG00000882,18-5.5-102(1C)(3A)(IX),COMPUTER CRIME-OBTAIN PROPERTY/INFO $1 MIL OR MORE,COMPUTER CRIME-OBTAIN PROPERTY/INFO $1 MIL OR MORE,26G,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Property,,2609,,2609,MCU,BOTH,,
CHG00000883,18-5.5-102(1D)(3A)(I),COMPUTER CRIME-SCHEME/DEFRAUD < $50,COMPUTER CRIME-SCHEME/DEFRAUD < $50,26G,S,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Property,,2609,,2609,GENERAL,BOTH,,
CHG00000884,18-5.5-102(1D)(3A)(II),COMPUTER CRIME-COMMIT THEFT $50-$300,COMPUTER CRIME-COMMIT THEFT $50-$300,26G,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Property,,2609,,2609,GENERAL,BOTH,,
CHG00000885,18-5.5-102(1D)(3A)(IV),COMPUTER CRIME-COMMIT THEFT $750-$2000,COMPUTER CRIME-COMMIT THEFT $750-$2000,26G,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Property,,2609,,2609,MCU,BOTH,,
CHG00000886,18-5.5-102(1D)(3A)(V),COMPUTER CRIME-COMMIT THEFT $2000-$5000,COMPUTER CRIME-COMMIT THEFT $2000-$5000,26G,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Property,,2609,,2609,MCU,BOTH,,
CHG00000887,18-5.5-102(1D)(3A)(VI),COMPUTER CRIME-COMMIT THEFT $5000-$20K,COMPUTER CRIME-COMMIT THEFT $5000-$20K,26G,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Property,,2609,,2609,MCU,BOTH,,
CHG00000888,18-5.5-102(1D)(3A)(IX),COMPUTER CRIME-COMMIT THEFT $1 MIL OR MORE,COMPUTER CRIME-COMMIT THEFT $1 MIL OR MORE,26G,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Property,,2609,,2609,MCU,BOTH,,
CHG00000889,MISSING PERSON,MISSING PERSON,MISSING PERSON,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,NOT_APPLICABLE,ZZ,,9999,,9999,MCU,BOTH,,
CHG00000890,RUNAWAY,RUNAWAY,RUNAWAY,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,NOT_APPLICABLE,ZZ,,9999,,9999,SVU,BOTH,,
CHG00000891,VEHICLE IMPOUND,VEHICLE IMPOUND,VEHICLE IMPOUND,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,NOT_APPLICABLE,ZZ,,9999,,9999,,BOTH,,
CHG00000892,8-8-5,FISHING PROHIBITED EXCEPT WHERE POSTED,FISHING PROHIBITED EXCEPT WHERE POSTED,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,ANIMAL_CONT,BOTH,,
CHG00000893,6-1-40,CITY MANAGER MAY ISSUE REGULATIONS - ANIMALS,CITY MANAGER MAY ISSUE REGULATIONS - ANIMALS,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,ANIMAL_CONT,BOTH,,
CHG00000894,18-5.5-102(1B)(3A)(III),COMPUTER CRIME-SCHEME/DEFRAUD $300 - <$750,COMPUTER CRIME-SCHEME/DEFRAUD $300 - <$750,26G,S,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Property,,2609,,2609,MCU,BOTH,,
CHG00000895,18-5.5-102(1B)(3A)(VII),COMPUTER CRIME-SCHEME/DEFRAUD $20K - <$100K,COMPUTER CRIME-SCHEME/DEFRAUD $20K - <$100K,26G,S,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Property,,2609,,2609,MCU,BOTH,,
CHG00000896,18-5.5-102(1B)(3A)(VIII),COMPUTER CRIME-SCHEME/DEFRAUD $100K - <$1 MILLION,COMPUTER CRIME-SCHEME/DEFRAUD $100K - <$1 MILLION,26G,S,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Property,,2609,,2609,MCU,BOTH,,
CHG00000897,18-5.5-102(1C)(3A)(III),COMPUTER CRIME-OBTAIN PROPERTY/INFO $300-$750,COMPUTER CRIME-OBTAIN PROPERTY/INFO $300-$750,26G,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Property,,2609,,2609,MCU,BOTH,,
CHG00000898,18-5.5-102(1C)(3A)(VII),COMPUTER CRIME-OBTAIN PROPERTY/INFO $20K-$100K,COMPUTER CRIME-OBTAIN PROPERTY/INFO $20K-$100K,26G,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Property,,2609,,2609,MCU,BOTH,,
CHG00000899,18-5.5-102(1C)(3A)(IV),COMPUTER CRIME-OBTAIN PROPERTY/INFO $750-$2000,COMPUTER CRIME-OBTAIN PROPERTY/INFO $750-$2000,26G,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Property,,2609,,2609,MCU,BOTH,,
